도시,날짜,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,벤젠,톨루엔,자일렌,AQI,AQI등급
Hyderabad,2016-05-28,25.43,63.82,5.24,20.32,17.85,19.2,0.53,6.0,29.17,0.12,0.78,0.09,80.0,Satisfactory
Thiruvananthapuram,2019-04-12,28.08,65.59,0.79,4.4,2.91,2.83,0.86,1.13,46.32,,,,68.0,Satisfactory
Jaipur,2020-01-29,28.2,58.37,7.1,35.56,38.02,25.95,0.72,7.4,53.34,1.59,3.87,,91.0,Satisfactory
Hyderabad,2018-10-05,39.8,103.38,5.91,34.47,22.39,13.88,0.43,6.26,29.57,2.91,19.13,1.37,84.0,Satisfactory
Kolkata,2020-04-11,18.03,39.16,4.5,8.65,13.21,15.25,0.35,7.51,45.52,1.44,6.46,0.33,62.0,Satisfactory
Chennai,2019-12-25,54.37,73.9,5.54,19.74,25.26,85.55,0.75,9.79,33.18,0.25,0.75,,99.0,Satisfactory
Jorapokhar,2020-06-02,23.9,155.42,25.4,11.24,,9.11,0.53,23.8,142.2,,,,236.0,Poor
Bengaluru,2019-07-22,15.91,41.71,6.7,24.64,26.02,11.03,0.69,6.1,27.44,0.36,1.11,,57.0,Satisfactory
Lucknow,2015-05-22,34.6,,2.52,12.48,4.39,,4.1,15.98,24.44,1.35,1.28,,187.0,Moderate
Chennai,2019-02-19,17.11,,5.63,10.58,16.21,67.6,0.99,9.46,17.42,0.0,0.0,,78.0,Satisfactory
Delhi,2017-02-20,126.74,406.49,152.15,67.45,82.63,83.01,1.06,23.96,35.07,3.79,11.64,,313.0,Very Poor
Bengaluru,2019-08-17,20.79,52.0,10.77,24.71,28.58,14.78,0.9,3.7,16.32,0.66,2.03,,61.0,Satisfactory
Hyderabad,2019-09-09,13.26,31.13,3.16,13.38,8.32,9.64,0.34,8.12,14.98,0.09,0.6,0.05,36.0,Good
Lucknow,2015-05-07,29.69,,2.92,16.32,4.3,,2.19,11.86,43.82,2.05,1.31,,115.0,Moderate
Mumbai,2016-10-04,,,,,,,0.0,,,,,,,
Kochi,2020-07-01,5.97,10.97,13.76,2.5,13.91,,1.92,20.77,1.1,,0.0,,102.0,Moderate
Patna,2018-11-06,180.15,,10.64,77.33,26.47,,1.42,31.25,95.46,3.11,26.43,11.05,336.0,Very Poor
Chennai,2018-12-21,38.97,,9.16,15.8,24.41,56.57,0.94,9.74,27.3,0.23,0.58,,81.0,Satisfactory
Lucknow,2015-05-01,105.39,,3.97,12.12,4.98,,2.28,11.31,16.26,2.62,1.39,,162.0,Moderate
Bengaluru,2019-09-21,22.92,68.81,7.27,24.96,27.2,14.09,0.92,5.07,31.65,0.73,1.44,,74.0,Satisfactory
Jaipur,2018-10-30,80.37,168.18,22.04,54.2,62.39,24.58,1.62,11.32,48.61,2.12,3.21,,219.0,Poor
Visakhapatnam,2017-08-19,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Lucknow,2016-01-01,203.43,,11.64,13.27,2.68,,3.4,6.53,38.97,0.23,0.69,,375.0,Very Poor
Visakhapatnam,2019-12-23,80.01,,3.15,33.74,20.51,12.24,1.13,8.9,89.28,4.06,6.8,1.33,154.0,Moderate
Delhi,2016-11-29,236.58,489.62,158.47,133.28,88.78,64.54,1.75,27.59,40.89,7.42,21.69,,360.0,Very Poor
Lucknow,2020-03-21,80.01,,17.01,23.66,26.71,21.94,1.03,5.51,38.06,27.17,27.41,,219.0,Poor
Patna,2016-12-29,269.91,,33.53,22.76,56.3,,2.41,2.57,4.28,0.26,0.82,0.5,391.0,Very Poor
Coimbatore,2020-02-03,37.73,50.33,0.52,43.14,43.85,2.77,0.38,11.09,46.42,0.0,0.0,,72.0,Satisfactory
Visakhapatnam,2017-05-11,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Mumbai,2015-06-09,,,,,23.0,,0.0,,,0.0,0.0,0.0,,
Hyderabad,2015-02-16,,,41.2,45.49,86.7,,0.78,10.51,38.41,1.8,29.81,2.66,,
Bengaluru,2019-11-16,20.62,57.92,12.03,26.87,33.07,17.27,1.01,6.16,21.06,0.69,2.24,,82.0,Satisfactory
Patna,2019-10-17,130.74,,16.0,24.34,16.01,,2.88,60.34,39.02,28.55,123.36,170.37,299.0,Poor
Gurugram,2018-12-29,197.45,339.25,60.02,48.11,75.87,,3.13,9.71,26.66,0.0,0.0,,360.0,Very Poor
Chennai,2016-12-08,59.74,,6.39,32.39,19.76,,0.12,2.74,23.28,0.3,0.08,,94.0,Satisfactory
Coimbatore,2019-08-31,18.46,32.25,8.12,9.6,17.71,1.47,1.53,8.8,19.41,0.02,0.0,,,
Bengaluru,2019-11-27,33.02,65.25,15.29,35.64,40.58,17.13,1.22,6.34,34.88,1.29,37.66,,89.0,Satisfactory
Jorapokhar,2018-01-10,,168.98,8.05,10.32,,6.71,0.28,77.18,41.4,,,,,
Bengaluru,2019-12-04,38.2,69.48,9.9,26.87,28.23,13.85,0.96,5.33,44.53,0.73,35.35,,86.0,Satisfactory
Chennai,2017-12-26,79.72,,14.75,25.27,23.35,161.15,0.29,14.59,37.33,1.97,2.7,,113.0,Moderate
Bengaluru,2019-12-10,20.31,55.42,9.34,27.3,28.35,12.13,1.02,6.59,33.44,0.65,34.67,,74.0,Satisfactory
Bengaluru,2019-12-13,30.65,71.83,8.24,26.71,27.01,13.12,0.94,6.69,35.09,0.59,33.42,,74.0,Satisfactory
Patna,2018-06-14,77.59,,3.33,15.39,76.95,,0.25,51.81,61.38,5.79,53.71,31.26,171.0,Moderate
Visakhapatnam,2017-04-21,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Jorapokhar,2018-07-08,,96.66,6.58,6.76,,6.62,0.3,25.04,5.7,,,,104.0,Moderate
Bengaluru,2019-12-25,35.48,71.87,7.38,26.59,27.4,14.05,1.03,5.95,32.38,2.22,12.55,,76.0,Satisfactory
Bengaluru,2019-12-28,35.24,70.75,7.86,26.94,27.78,13.37,0.97,7.38,37.81,0.93,44.93,,82.0,Satisfactory
Bengaluru,2019-12-31,42.54,84.76,7.92,29.1,27.48,13.75,1.06,7.58,45.78,0.88,27.59,,97.0,Satisfactory
Bengaluru,2020-01-02,25.78,62.73,8.81,28.05,30.18,12.4,1.16,7.52,33.11,0.95,34.36,,81.0,Satisfactory
Bengaluru,2020-01-07,22.52,62.95,10.11,29.93,32.13,11.75,1.06,7.35,28.66,1.03,16.53,,75.0,Satisfactory
Bengaluru,2020-01-08,30.92,74.18,5.8,30.86,28.53,12.61,1.03,6.61,47.48,0.99,15.86,,93.0,Satisfactory
Bengaluru,2020-01-28,52.63,98.54,6.61,33.37,34.73,17.5,1.17,13.04,47.28,0.43,1.34,,102.0,Moderate
Patna,2016-05-14,63.54,,14.77,18.56,33.3,,1.21,6.13,22.13,0.16,0.69,0.4,134.0,Moderate
Bengaluru,2020-02-09,52.39,111.14,4.66,25.96,26.24,15.42,1.06,10.99,34.35,0.34,1.56,,101.0,Moderate
Gurugram,2018-05-13,143.86,201.51,20.66,23.83,32.8,,0.35,,30.11,0.75,,,300.0,Poor
Visakhapatnam,2019-09-12,33.52,91.75,15.98,41.39,35.0,5.03,1.03,11.65,20.83,5.76,13.93,4.67,93.0,Satisfactory
Lucknow,2018-02-05,158.45,,9.48,34.06,24.02,53.55,0.86,10.79,71.31,0.55,0.78,,312.0,Very Poor
Chennai,2015-09-10,28.78,,9.76,17.02,19.51,25.26,2.16,12.2,24.13,,,,148.0,Moderate
Bengaluru,2020-03-03,70.78,154.34,8.97,32.33,35.82,14.47,1.27,6.96,61.01,0.42,1.76,,137.0,Moderate
Lucknow,2016-04-25,78.87,,4.79,50.39,4.22,,1.53,4.55,77.58,1.23,0.91,,152.0,Moderate
Mumbai,2015-02-13,,,,,28.0,,0.0,,,0.0,0.0,0.0,,
Patna,2018-02-28,147.49,,8.88,11.46,8.48,,1.31,33.35,68.57,0.35,3.29,0.87,312.0,Very Poor
Patna,2017-01-19,256.46,,55.97,55.48,111.46,,2.06,4.13,10.72,0.19,0.84,0.45,445.0,Severe
Hyderabad,2019-04-27,51.92,134.45,4.83,37.2,23.05,15.48,0.71,6.0,54.12,1.8,14.25,1.71,124.0,Moderate
Bengaluru,2020-03-18,29.66,72.55,4.54,24.72,25.9,11.06,0.9,7.25,39.28,0.38,3.03,,78.0,Satisfactory
Bengaluru,2020-03-25,25.25,48.81,2.62,9.73,11.41,11.91,0.76,7.92,38.24,0.17,0.47,,70.0,Satisfactory
Gurugram,2019-01-27,97.78,181.3,9.49,17.93,19.59,,1.95,4.63,43.9,0.0,0.0,,201.0,Poor
Jaipur,2019-03-10,36.68,78.2,6.21,25.07,27.4,25.56,1.06,9.99,64.01,0.69,6.7,,111.0,Moderate
Bengaluru,2020-04-09,23.32,32.12,2.51,12.38,13.21,13.62,0.73,5.83,48.84,0.25,5.16,,65.0,Satisfactory
Gurugram,2016-03-30,264.74,,13.22,50.59,22.91,,1.57,33.97,27.58,,,,367.0,Very Poor
Chennai,2018-04-10,36.7,,16.07,15.68,16.73,17.58,0.78,30.67,23.9,0.09,5.55,,66.0,Satisfactory
Delhi,2016-12-29,339.96,535.68,103.69,108.76,33.56,88.44,1.3,21.6,55.09,7.29,18.01,,524.0,Severe
Kolkata,2019-02-16,115.8,208.77,58.12,112.11,157.32,60.77,1.16,18.54,24.87,3.09,6.45,,307.0,Very Poor
Visakhapatnam,2019-04-26,38.9,120.33,12.73,27.19,24.81,24.31,0.79,2.88,11.15,2.46,3.92,0.86,116.0,Moderate
Lucknow,2018-08-21,31.04,,10.83,24.24,24.15,24.98,0.68,7.8,8.9,0.12,0.21,,82.0,Satisfactory
Bengaluru,2020-04-25,25.98,55.47,3.67,13.04,15.19,10.15,0.69,5.83,30.95,0.51,4.3,,66.0,Satisfactory
Bengaluru,2020-04-29,13.68,39.31,2.68,12.02,13.47,10.72,0.74,5.73,30.77,0.22,1.36,,62.0,Satisfactory
Delhi,2017-08-29,15.23,,22.97,69.8,4.74,27.77,0.0,,,0.18,0.0,,,
Bengaluru,2020-05-07,26.87,72.07,2.9,18.2,17.08,8.9,0.88,6.09,34.69,0.25,0.99,,82.0,Satisfactory
Hyderabad,2020-04-30,21.12,54.39,5.11,24.27,16.33,12.94,0.6,4.03,32.53,0.74,4.26,0.05,59.0,Satisfactory
Gurugram,2017-05-31,288.0,,6.05,13.14,,,0.49,3.25,31.32,0.04,4.05,,485.0,Severe
Bengaluru,2020-05-23,19.52,62.59,3.49,15.05,15.53,8.76,0.72,6.29,39.84,0.23,1.26,,72.0,Satisfactory
Bengaluru,2020-05-26,22.25,71.59,4.18,16.47,16.95,9.58,0.76,6.38,34.72,0.26,1.95,,66.0,Satisfactory
Ernakulam,2020-06-22,13.24,28.66,5.05,2.2,3.19,4.56,2.51,2.64,,0.49,1.65,0.33,109.0,Moderate
Bengaluru,2020-05-29,23.16,53.37,5.1,15.72,17.14,8.2,0.7,6.48,25.16,0.6,2.18,,66.0,Satisfactory
Delhi,2015-10-06,151.57,355.56,71.68,65.07,105.02,41.76,2.19,11.35,42.22,8.42,25.57,3.79,411.0,Severe
Lucknow,2015-06-23,71.33,,1.85,9.33,3.88,,1.26,13.09,56.85,0.1,0.19,,157.0,Moderate
Bengaluru,2020-06-25,16.93,40.06,6.01,17.67,19.1,7.42,0.74,7.73,19.58,0.4,1.52,,63.0,Satisfactory
Lucknow,2015-09-12,72.15,,5.13,9.92,4.3,,1.55,8.9,12.37,0.51,0.44,,149.0,Moderate
Hyderabad,2015-04-20,41.38,,8.44,15.76,24.21,,0.86,8.48,32.44,,,,118.0,Moderate
Thiruvananthapuram,2018-03-28,24.17,40.97,1.75,14.6,8.31,4.49,1.82,10.06,24.33,,,,105.0,Moderate
Jaipur,2017-08-01,43.26,113.04,12.44,24.5,,21.13,0.13,4.06,11.12,0.0,0.18,,103.0,Moderate
Thiruvananthapuram,2020-03-08,28.37,54.46,7.83,10.35,10.24,9.36,0.97,6.45,30.78,,,,64.0,Satisfactory
Jorapokhar,2020-06-19,,73.82,23.73,10.78,,9.69,1.41,17.7,29.79,,,,98.0,Satisfactory
Hyderabad,2019-08-29,16.92,53.81,3.32,17.85,9.95,10.29,0.42,5.76,17.91,0.35,3.5,0.15,65.0,Satisfactory
Hyderabad,2020-04-01,47.96,83.65,3.72,19.98,13.07,11.07,0.65,6.64,35.46,1.96,8.69,0.28,87.0,Satisfactory
Hyderabad,2019-10-23,37.8,70.86,7.97,23.75,16.66,10.32,0.57,4.71,14.48,0.65,5.21,1.67,78.0,Satisfactory
Hyderabad,2015-07-08,26.5,,9.66,5.32,14.73,,0.6,6.63,14.69,,,,98.0,Satisfactory
Jorapokhar,2019-09-20,39.27,33.07,9.1,9.25,,6.3,,3.8,4.77,,,,,
Lucknow,2015-08-12,34.61,,8.78,9.57,4.22,,1.36,8.21,16.36,0.09,0.17,,78.0,Satisfactory
Hyderabad,2015-10-01,120.75,92.29,1.92,21.65,15.87,27.65,0.64,2.67,15.85,1.21,5.95,1.22,340.0,Very Poor
Bhopal,2019-11-12,82.3,178.74,13.38,52.38,38.75,17.8,1.44,22.17,59.06,,,,193.0,Moderate
Hyderabad,2017-07-09,18.1,47.47,7.34,14.82,6.92,4.05,0.16,6.71,32.87,0.12,1.01,0.67,61.0,Satisfactory
Patna,2016-11-05,555.33,,43.25,25.81,69.05,,0.76,1.5,13.59,0.22,0.9,1.27,476.0,Severe
Bhopal,2019-11-17,100.68,260.27,28.12,61.43,55.53,21.99,1.71,15.11,68.83,,,,279.0,Poor
Delhi,2018-03-12,105.29,223.67,28.38,45.32,65.27,42.8,1.18,17.48,44.49,1.29,3.51,0.0,236.0,Poor
Hyderabad,2019-12-15,43.43,78.64,7.88,31.45,22.09,14.16,0.66,4.87,27.3,0.82,3.42,0.07,87.0,Satisfactory
Bhopal,2019-12-13,48.52,97.13,3.82,36.54,22.65,22.46,0.88,10.42,58.07,,,,121.0,Moderate
Delhi,2017-08-30,20.5,,24.34,101.89,7.26,38.09,0.0,,,0.11,0.0,0.0,73.0,Satisfactory
Mumbai,2017-01-05,,,,,,,0.0,,,,,,,
Bhopal,2019-12-29,65.61,113.96,6.77,46.49,30.32,19.66,0.91,4.24,47.5,,,,106.0,Moderate
Bhopal,2019-12-31,116.65,173.53,7.22,47.06,31.0,26.45,1.18,10.31,40.11,,,,187.0,Moderate
Bhopal,2020-01-01,100.55,145.81,7.8,42.22,28.9,25.12,1.13,3.99,40.01,,,,266.0,Poor
Lucknow,2018-05-25,102.37,,11.88,31.65,32.67,36.22,0.5,8.63,36.92,0.0,0.0,,250.0,Poor
Guwahati,2019-07-06,7.74,75.98,4.13,10.04,17.54,4.99,0.3,10.37,21.24,0.04,,,46.0,Good
Lucknow,2017-09-13,81.77,,15.46,51.42,,,1.14,4.75,29.14,1.5,3.11,,153.0,Moderate
Delhi,2018-11-29,205.17,363.12,101.42,63.68,124.27,51.41,2.52,12.76,35.79,8.64,78.97,3.41,384.0,Very Poor
Shillong,2020-05-02,13.9,18.23,0.88,2.65,1.12,2.71,0.16,6.65,0.9,0.04,0.14,,24.0,Good
Visakhapatnam,2017-04-15,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Lucknow,2015-12-13,245.71,,9.59,20.29,4.22,,1.39,4.49,41.23,7.77,22.08,,418.0,Severe
Ernakulam,2020-05-24,15.75,43.42,6.2,,5.59,24.5,1.55,2.43,,0.18,0.39,0.0,88.0,Satisfactory
Lucknow,2018-02-20,143.78,,23.01,41.48,39.68,42.51,0.91,19.75,28.9,0.61,0.63,,313.0,Very Poor
Bhopal,2020-02-22,56.47,154.27,3.69,32.01,20.13,22.42,0.86,29.92,74.82,,,,141.0,Moderate
Bhopal,2020-02-28,45.67,143.39,2.47,35.5,20.97,16.08,0.76,23.42,77.11,,,,141.0,Moderate
Visakhapatnam,2020-04-13,20.44,67.82,13.86,31.19,27.86,6.94,0.11,6.81,15.17,3.32,7.74,1.2,55.0,Satisfactory
Bhopal,2020-03-01,56.96,156.55,5.85,35.63,23.8,21.11,1.01,25.01,68.96,,,,149.0,Moderate
Bhopal,2020-03-09,21.71,76.47,3.9,27.85,18.07,12.02,0.71,15.43,68.42,,,,88.0,Satisfactory
Bhopal,2020-03-15,31.08,149.46,7.44,33.84,24.13,9.91,0.91,8.41,68.34,,,,126.0,Moderate
Jorapokhar,2018-02-08,,141.45,8.6,9.21,,6.88,0.35,67.06,18.83,,,,180.0,Moderate
Kolkata,2018-09-18,61.13,103.62,16.39,36.49,52.87,11.19,1.61,2.22,25.03,2.23,7.78,,113.0,Moderate
Visakhapatnam,2019-11-20,69.65,120.93,2.69,26.1,16.04,12.15,0.77,8.16,92.94,4.07,9.7,1.16,152.0,Moderate
Talcher,2018-08-08,11.88,39.4,,,0.0,,0.0,,,0.0,0.0,,51.0,Satisfactory
Patna,2018-06-25,68.24,,6.9,57.07,18.96,,0.8,37.88,80.34,3.44,36.87,14.0,139.0,Moderate
Mumbai,2019-10-03,17.62,52.25,27.17,14.41,40.88,13.22,0.66,8.76,8.22,2.01,,,68.0,Satisfactory
Bhopal,2020-04-07,35.95,85.88,2.85,16.26,8.69,18.53,0.15,16.82,85.3,,,,,
Lucknow,2019-04-05,132.84,,10.29,35.22,26.69,30.81,1.68,7.29,42.04,0.98,1.89,,315.0,Very Poor
Lucknow,2017-05-13,98.49,,6.94,38.54,6.24,,1.3,4.29,57.11,2.68,4.38,,227.0,Poor
Delhi,2018-05-06,110.48,290.63,42.39,53.69,71.2,44.57,2.05,14.61,57.57,3.75,5.89,0.0,280.0,Poor
Gurugram,2018-09-11,35.14,,23.27,17.62,27.83,,0.46,7.45,5.34,2.31,,,59.0,Satisfactory
Mumbai,2018-07-21,15.0,65.59,10.13,16.98,27.11,,1.04,12.14,29.34,0.6,,,66.0,Satisfactory
Bhopal,2020-05-23,20.18,62.33,1.0,5.42,3.76,8.61,0.32,11.52,69.56,,,,89.0,Satisfactory
Mumbai,2018-03-21,,,,,40.09,,1.53,,,0.0,0.0,0.0,,
Bhopal,2020-05-25,17.38,38.97,0.96,4.44,3.23,7.94,0.3,13.03,40.33,,,,56.0,Satisfactory
Talcher,2020-01-21,124.49,272.16,11.35,8.77,20.12,1.82,1.17,11.71,21.59,0.0,,,314.0,Very Poor
Bhopal,2020-06-04,7.93,13.16,1.66,9.12,6.2,17.92,0.43,16.54,55.45,,,,75.0,Satisfactory
Delhi,2019-11-04,272.3,386.16,29.75,44.53,51.48,39.67,1.47,11.68,36.82,4.37,29.56,0.94,532.0,Severe
Hyderabad,2019-08-18,29.92,96.6,8.22,32.88,23.36,19.28,0.42,8.41,14.02,0.59,7.67,0.5,89.0,Satisfactory
Chennai,2018-08-11,30.97,,10.68,23.67,18.74,16.31,0.85,7.81,9.61,0.0,0.0,,87.0,Satisfactory
Lucknow,2020-02-05,126.3,,9.41,42.87,30.36,22.44,1.67,9.27,26.77,2.14,4.78,,278.0,Poor
Patna,2016-03-14,61.64,,30.29,50.84,64.61,,1.49,6.66,11.69,0.21,0.86,0.52,170.0,Moderate
Hyderabad,2018-04-15,29.71,63.54,4.63,31.86,20.46,14.46,0.83,5.47,27.82,0.86,4.73,0.89,73.0,Satisfactory
Delhi,2015-05-08,90.66,305.38,25.55,56.54,73.9,30.52,6.65,20.79,74.84,3.96,8.6,,361.0,Very Poor
Brajrajnagar,2017-12-09,105.11,154.39,,18.4,,8.15,2.83,5.1,10.33,0.0,,,291.0,Poor
Kolkata,2019-10-05,36.38,66.53,14.07,25.99,40.0,11.1,0.69,5.51,28.48,22.68,19.39,2.34,72.0,Satisfactory
Mumbai,2017-02-15,,,,,,,0.0,,,0.0,0.0,0.0,,
Hyderabad,2019-01-27,51.29,74.22,6.08,32.05,21.7,21.41,0.55,9.21,13.14,3.67,27.18,0.92,72.0,Satisfactory
Patna,2018-09-09,75.02,,11.31,51.65,20.23,,0.63,24.14,62.32,2.79,37.95,10.57,159.0,Moderate
Talcher,2019-08-28,26.15,119.51,21.41,8.73,30.15,7.27,2.41,42.79,1.42,0.0,,,112.0,Moderate
Delhi,2017-09-05,35.61,75.82,20.61,30.29,8.93,30.21,0.37,,25.08,0.11,0.0,,88.0,Satisfactory
Guwahati,2019-06-08,12.76,21.4,2.89,6.72,11.94,9.85,0.4,16.83,28.39,0.19,,,48.0,Good
Jaipur,2017-09-16,42.42,166.8,4.5,29.0,,17.74,0.21,9.01,36.74,0.0,0.38,,135.0,Moderate
Brajrajnagar,2018-02-04,114.74,223.01,16.23,31.88,48.11,9.16,4.69,11.49,18.67,,,,285.0,Poor
Gurugram,2016-10-10,68.82,,,,,,0.53,2.31,41.83,,,,164.0,Moderate
Hyderabad,2019-08-31,13.98,26.77,7.38,15.96,11.37,17.6,0.38,6.72,13.47,0.14,1.27,0.6,41.0,Good
Lucknow,2017-06-17,402.47,,7.35,24.59,,,1.31,3.85,27.63,3.01,5.02,,458.0,Severe
Chennai,2017-09-22,49.34,,5.67,9.66,7.93,,0.25,22.92,30.08,0.2,0.51,,87.0,Satisfactory
Gurugram,2016-04-08,115.6,,11.28,46.36,20.65,,1.39,15.05,33.45,,,,,
Brajrajnagar,2018-02-25,113.7,237.12,23.98,26.52,50.49,12.22,4.03,16.0,15.44,1.31,,,282.0,Poor
Lucknow,2020-06-24,45.74,,8.94,23.96,19.87,11.87,1.2,4.86,47.33,7.36,9.17,,90.0,Satisfactory
Hyderabad,2018-07-29,26.09,74.2,5.93,28.86,19.71,20.93,0.38,7.2,16.26,0.53,5.19,0.53,72.0,Satisfactory
Brajrajnagar,2018-03-07,101.91,195.56,12.18,26.95,39.12,10.54,4.02,16.17,15.68,0.0,,,241.0,Poor
Hyderabad,2020-05-28,26.7,96.67,5.11,26.37,17.03,7.0,0.41,5.65,32.09,2.38,12.88,3.04,86.0,Satisfactory
Brajrajnagar,2018-03-23,109.51,211.11,20.48,30.11,50.59,10.07,4.17,15.2,14.9,0.0,,,246.0,Poor
Visakhapatnam,2020-03-17,31.25,113.8,1.96,39.24,22.04,11.4,1.1,6.23,15.2,5.09,10.48,2.66,104.0,Moderate
Guwahati,2019-10-07,30.21,53.93,6.3,11.94,23.14,1.98,0.68,14.83,17.91,0.0,,,82.0,Satisfactory
Brajrajnagar,2018-04-04,60.63,123.03,10.35,20.27,30.6,10.33,4.0,15.32,13.01,0.0,,,180.0,Moderate
Hyderabad,2015-06-23,14.75,,8.61,4.18,12.69,,0.62,7.75,15.72,,,,132.0,Moderate
Kolkata,2018-10-07,101.69,161.62,94.74,49.66,144.4,11.16,3.04,9.67,30.2,10.14,10.78,,250.0,Poor
Brajrajnagar,2018-05-02,30.34,71.62,8.09,15.32,23.4,13.56,3.35,13.32,30.1,0.0,,,117.0,Moderate
Coimbatore,2019-12-11,36.58,56.89,20.65,22.38,23.2,4.85,0.75,12.16,38.75,0.01,0.0,,73.0,Satisfactory
Lucknow,2015-05-08,28.56,,1.68,14.08,3.97,,2.43,11.19,42.55,1.61,1.53,,148.0,Moderate
Lucknow,2016-09-21,36.62,,3.86,24.82,,,8.61,4.54,25.26,0.15,0.13,,191.0,Moderate
Delhi,2020-06-20,35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,1.42,14.47,0.2,158.0,Moderate
Brajrajnagar,2018-05-29,41.89,88.67,6.95,10.94,17.9,4.95,2.99,12.85,24.37,1.89,,,114.0,Moderate
Brajrajnagar,2018-06-05,50.06,97.1,4.04,10.51,14.55,10.2,2.57,12.78,15.23,3.29,,,107.0,Moderate
Brajrajnagar,2018-06-11,41.95,60.84,3.18,10.79,13.97,10.41,2.57,12.31,13.8,2.74,,,108.0,Moderate
Brajrajnagar,2018-06-12,32.83,,2.81,9.42,12.23,8.92,2.47,12.19,18.76,1.36,,,107.0,Moderate
Delhi,2016-10-14,94.83,303.27,90.53,87.15,111.96,29.54,1.31,20.72,87.84,1.9,7.31,,375.0,Very Poor
Brajrajnagar,2018-06-23,44.95,79.31,4.71,12.48,17.18,7.0,2.56,12.32,12.49,1.78,,,108.0,Moderate
Gurugram,2017-09-01,34.03,,10.76,26.14,,,0.9,3.96,12.36,0.03,2.76,,58.0,Satisfactory
Delhi,2019-06-28,61.21,239.15,19.71,38.37,37.84,27.53,1.02,14.43,38.39,2.99,20.4,0.44,207.0,Poor
Delhi,2017-04-05,47.67,207.72,34.82,64.65,34.67,66.8,0.32,19.75,29.86,1.09,4.83,,255.0,Poor
Delhi,2017-06-15,80.14,205.5,41.28,139.09,5.03,54.71,0.0,,,2.16,0.0,,101.0,Moderate
Visakhapatnam,2019-07-01,41.42,96.54,20.57,59.14,48.18,8.32,0.88,6.55,4.82,8.13,28.76,7.78,,
Talcher,2019-06-12,25.85,125.17,30.75,6.66,35.43,7.86,1.0,23.26,13.18,0.0,,,123.0,Moderate
Lucknow,2018-07-12,26.27,,11.61,25.94,22.96,23.15,0.88,8.67,44.56,0.0,0.08,,89.0,Satisfactory
Guwahati,2019-12-31,162.27,248.02,60.31,15.39,115.5,14.34,1.99,12.45,17.99,1.7,,,334.0,Very Poor
Chennai,2019-09-14,23.45,43.81,4.37,11.69,12.18,13.97,0.46,6.07,56.94,0.05,1.42,,81.0,Satisfactory
Visakhapatnam,2016-08-25,30.35,77.62,14.44,35.76,28.26,10.98,0.79,28.78,44.58,5.45,9.42,6.04,87.0,Satisfactory
Brajrajnagar,2018-07-31,45.8,85.4,5.35,9.41,14.74,4.57,0.0,12.51,7.16,0.53,,,85.0,Satisfactory
Patna,2016-12-01,213.92,,79.32,40.84,120.15,,2.27,7.02,13.64,0.28,1.02,0.86,407.0,Severe
Delhi,2017-08-17,39.6,,20.73,68.78,8.36,26.78,0.0,,,0.0,0.0,,66.0,Satisfactory
Kolkata,2018-06-02,,,,,39.98,9.32,0.0,,,2.83,4.91,,,
Chennai,2018-12-18,73.87,,10.86,19.64,29.8,33.53,1.1,13.49,24.64,0.34,0.54,,148.0,Moderate
Kochi,2020-01-26,66.76,113.24,106.79,58.69,165.49,20.7,1.36,6.75,11.43,,0.05,,197.0,Moderate
Lucknow,2015-05-20,32.51,,2.57,11.77,4.22,,2.23,9.19,21.09,1.24,1.18,,106.0,Moderate
Jorapokhar,2020-02-13,94.45,182.25,23.49,11.39,,8.68,,31.33,43.49,,,,155.0,Moderate
Patna,2020-01-31,62.05,108.79,51.93,40.28,90.82,31.98,0.82,10.31,14.83,0.72,7.22,1.82,218.0,Poor
Kolkata,2019-03-21,60.11,97.86,3.44,35.17,38.61,21.34,0.54,8.64,46.59,2.94,6.79,,144.0,Moderate
Gurugram,2018-06-17,219.43,,12.55,24.32,27.55,,0.74,0.95,32.94,0.01,,,385.0,Very Poor
Lucknow,2018-02-23,228.21,,75.28,55.31,74.73,39.33,1.41,21.32,21.08,2.74,2.48,,389.0,Very Poor
Mumbai,2016-07-25,,,,,67.99,,0.0,,,,,,,
Hyderabad,2018-08-30,24.66,82.96,7.02,26.52,19.13,11.46,0.29,8.85,18.68,1.15,11.2,10.26,68.0,Satisfactory
Hyderabad,2017-01-07,63.83,104.25,10.37,37.49,9.45,16.18,0.0,7.83,58.44,0.03,0.45,0.11,137.0,Moderate
Hyderabad,2017-08-30,12.26,33.08,7.27,10.14,5.8,5.73,0.17,4.36,32.5,0.09,1.15,0.16,56.0,Satisfactory
Lucknow,2018-07-02,56.83,,17.1,26.85,27.8,36.72,0.7,11.07,52.09,0.17,0.2,,117.0,Moderate
Visakhapatnam,2018-12-14,80.16,144.93,4.29,20.91,14.62,12.2,0.79,7.69,98.99,4.15,6.86,1.38,145.0,Moderate
Chennai,2017-02-17,77.03,,6.43,14.45,12.35,,0.03,2.97,62.53,0.05,0.0,,141.0,Moderate
