도시,날짜,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,벤젠,톨루엔,자일렌,AQI,AQI등급
Chennai,2017-04-06,36.85,,2.54,9.91,6.56,,0.02,4.84,21.17,0.02,0.0,,80.0,Satisfactory
Delhi,2016-03-17,70.86,137.98,22.03,65.89,78.38,31.57,1.12,21.48,73.05,4.97,11.2,,194.0,Moderate
Patna,2019-02-20,150.62,,15.93,39.14,19.81,,1.79,45.96,55.67,2.34,19.37,7.77,330.0,Very Poor
Hyderabad,2018-04-06,46.87,103.01,4.94,42.39,26.36,14.83,0.74,5.68,46.02,1.57,6.0,1.82,98.0,Satisfactory
Delhi,2016-07-12,39.32,57.16,24.89,32.55,58.24,33.66,2.36,9.06,43.95,3.21,18.14,,108.0,Moderate
Amritsar,2018-04-24,60.36,161.24,,8.64,,7.81,0.64,4.88,,,,,119.0,Moderate
Thiruvananthapuram,2020-03-13,29.1,54.95,5.68,19.15,19.63,7.22,1.08,7.02,50.3,,,,87.0,Satisfactory
Amritsar,2018-04-26,43.85,109.9,,8.67,,6.99,0.75,4.74,,,,,119.0,Moderate
Jorapokhar,2020-05-31,32.79,152.68,24.14,10.44,,8.84,0.61,23.27,34.43,,,,139.0,Moderate
Patna,2016-03-08,51.77,,22.51,23.26,45.62,,0.99,5.36,19.54,0.17,0.81,0.43,156.0,Moderate
Patna,2015-09-18,,,37.03,25.39,62.3,,1.53,8.49,9.46,0.3,1.98,0.77,,
Mumbai,2015-02-16,,,,,25.47,,0.0,,,0.0,0.0,0.0,,
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory
Jorapokhar,2020-03-29,44.57,53.28,22.3,9.81,,9.37,0.93,19.53,63.34,,,,,
Amritsar,2018-05-03,37.37,83.42,,8.35,,5.24,0.89,6.86,,,,,120.0,Moderate
Gurugram,2016-07-26,54.63,,2.64,7.38,4.97,,0.42,2.02,17.82,,,,,
Amritsar,2018-05-05,60.38,157.78,,8.23,,5.14,0.95,5.8,,,,,123.0,Moderate
Amritsar,2018-05-06,43.89,121.76,,8.22,,5.13,0.79,5.07,,,,,131.0,Moderate
Visakhapatnam,2018-05-30,37.85,106.22,3.26,27.18,17.11,12.73,0.41,9.87,37.66,4.47,8.17,2.15,98.0,Satisfactory
Delhi,2018-05-20,83.66,228.61,20.35,45.88,50.04,45.4,1.08,12.65,55.77,2.72,5.24,0.0,231.0,Poor
Delhi,2020-04-20,52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,2.37,15.52,0.0,115.0,Moderate
Jaipur,2020-04-07,26.38,78.6,3.32,11.6,13.04,18.45,0.59,10.95,54.99,0.42,20.76,,80.0,Satisfactory
Delhi,2017-08-08,36.58,,36.57,29.91,7.08,36.53,0.0,,,0.38,0.0,,68.0,Satisfactory
Thiruvananthapuram,2019-07-22,7.62,21.08,0.86,3.24,1.84,1.84,0.57,1.03,29.77,,,,52.0,Satisfactory
Gurugram,2017-08-24,67.82,,3.97,24.97,,,0.91,8.34,36.38,0.0,0.0,,98.0,Satisfactory
Hyderabad,2017-01-08,62.34,100.56,10.32,34.38,8.88,15.23,0.0,3.21,52.76,0.02,0.2,0.05,102.0,Moderate
Lucknow,2015-11-25,243.68,,12.27,18.58,4.22,,3.2,4.87,37.37,,,,427.0,Severe
Talcher,2019-08-19,12.7,,20.11,9.34,29.46,7.21,1.83,40.44,1.16,0.0,,,,
Delhi,2017-05-11,94.28,263.87,25.99,62.22,35.29,30.7,0.85,44.94,68.53,2.83,17.74,,220.0,Poor
Delhi,2015-12-07,249.8,421.49,73.33,103.77,136.43,81.3,3.07,22.34,103.29,4.31,11.83,,440.0,Severe
Amritsar,2018-05-19,72.32,163.27,12.54,8.25,20.79,5.11,0.59,5.99,35.54,0.91,2.94,5.36,149.0,Moderate
Gurugram,2016-07-15,32.05,,2.46,7.08,4.97,,0.34,1.69,48.35,,,,83.0,Satisfactory
Amritsar,2018-05-21,74.3,134.46,12.55,8.61,21.15,4.99,0.61,5.77,38.82,0.76,2.76,5.8,127.0,Moderate
Jaipur,2019-09-14,27.82,58.29,6.75,15.52,19.23,31.73,0.54,11.86,30.67,0.38,3.08,,71.0,Satisfactory
Amritsar,2018-05-23,52.81,112.14,12.51,8.31,20.82,5.11,0.58,5.9,42.01,0.77,2.8,5.85,134.0,Moderate
Shillong,2020-02-11,42.01,58.81,0.94,2.82,1.18,2.94,0.56,9.85,36.5,0.46,0.09,,76.0,Satisfactory
Jorapokhar,2020-06-05,,150.2,25.28,10.49,,8.96,0.37,18.6,29.4,,,,138.0,Moderate
Kolkata,2020-02-09,89.17,174.34,22.96,52.41,75.49,20.03,0.77,13.76,36.55,19.44,21.84,1.63,246.0,Poor
Visakhapatnam,2016-11-24,61.68,102.75,27.7,81.21,51.17,19.94,1.6,25.38,40.32,9.24,14.49,11.38,108.0,Moderate
Delhi,2015-07-15,63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,1.41,4.49,,218.0,Poor
Amritsar,2018-05-29,74.32,61.18,12.62,8.36,20.99,5.07,0.98,6.52,44.43,0.83,2.6,5.52,196.0,Moderate
Patna,2018-01-25,114.95,,7.18,22.0,10.36,,1.19,50.08,55.99,0.35,2.76,1.27,300.0,Poor
Lucknow,2016-06-04,60.66,,5.86,6.38,2.21,,1.05,5.96,15.95,2.84,0.86,,,
Lucknow,2017-02-28,116.96,,12.73,40.06,,,1.68,6.76,60.93,2.94,11.64,,257.0,Poor
Amritsar,2018-06-02,48.66,179.33,1.42,8.57,9.19,1.6,1.26,6.14,20.8,0.6,2.43,4.78,200.0,Moderate
Amritsar,2018-06-03,67.25,199.98,0.76,8.4,8.35,1.58,1.24,6.23,23.36,0.58,2.46,5.24,164.0,Moderate
Chennai,2016-11-05,66.29,,3.89,14.44,8.29,,0.14,4.27,44.96,1.84,1.46,,110.0,Moderate
Amritsar,2018-06-05,59.22,208.58,12.27,9.6,21.53,4.87,1.23,3.13,38.93,0.6,2.46,4.18,164.0,Moderate
Patna,2016-10-29,191.33,,37.49,28.01,65.49,,1.48,2.12,20.27,0.25,0.83,0.84,319.0,Very Poor
Amritsar,2018-06-07,53.32,146.53,13.48,17.23,27.03,3.12,2.81,4.73,46.78,0.64,2.46,4.37,,
Kolkata,2019-06-05,27.66,47.01,4.04,18.32,19.24,5.0,0.39,1.7,24.38,21.83,64.98,10.19,61.0,Satisfactory
Patna,2017-02-06,290.88,,163.91,55.16,219.07,,2.95,3.48,18.03,0.28,1.09,0.74,443.0,Severe
Visakhapatnam,2017-08-17,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Kolkata,2020-02-04,79.24,168.58,57.23,69.37,124.05,29.31,0.9,17.62,41.3,23.17,34.46,3.37,184.0,Moderate
Amritsar,2018-06-12,63.27,260.67,47.78,91.53,126.16,31.31,,7.91,38.92,0.9,3.04,8.83,,
Amritsar,2018-06-13,83.88,340.65,33.85,13.99,43.79,9.52,2.82,7.38,34.24,1.04,2.87,5.89,221.0,Poor
Hyderabad,2020-03-26,29.0,60.99,7.92,12.23,11.39,9.25,0.37,5.14,29.13,1.05,7.17,0.18,59.0,Satisfactory
Hyderabad,2017-02-26,64.09,163.99,10.4,44.5,12.84,29.14,0.22,26.83,57.97,0.25,3.35,2.7,165.0,Moderate
Amritsar,2018-06-16,145.95,401.62,17.86,13.25,31.1,7.53,,8.52,29.86,0.49,2.44,4.6,695.0,Severe
Talcher,2019-08-04,8.61,32.05,18.5,10.09,28.59,7.1,1.56,37.65,1.56,0.0,,,83.0,Satisfactory
Coimbatore,2019-11-13,37.83,47.3,10.56,26.77,37.34,3.39,0.45,14.87,44.47,0.0,0.0,,84.0,Satisfactory
Kolkata,2019-12-29,95.05,177.8,21.78,46.23,67.98,25.24,1.22,16.33,34.9,28.37,34.72,1.84,241.0,Poor
Amritsar,2018-06-20,44.05,152.49,13.1,16.37,29.47,5.81,,6.46,34.83,0.88,2.8,4.89,143.0,Moderate
Delhi,2016-04-15,137.48,285.18,88.96,76.2,133.09,34.25,1.98,37.57,85.91,7.75,19.19,,302.0,Very Poor
Jaipur,2018-12-19,64.83,196.71,61.85,50.9,94.52,18.6,1.95,9.98,28.43,2.52,8.71,,163.0,Moderate
Lucknow,2017-06-24,72.07,,7.05,20.75,,,1.25,4.64,21.96,2.77,4.57,,152.0,Moderate
Amritsar,2018-06-24,41.94,120.52,10.89,16.47,27.36,6.23,,6.33,,1.13,2.67,5.07,113.0,Moderate
Jaipur,2019-02-03,67.4,136.68,13.55,19.99,26.64,21.17,1.08,11.35,44.31,1.66,18.18,,159.0,Moderate
Jorapokhar,2019-08-19,14.18,28.89,8.78,9.33,,6.28,1.56,4.74,5.9,,,,108.0,Moderate
Mumbai,2015-06-10,,,,,23.06,,0.0,,,0.0,0.0,0.0,,
Chennai,2019-03-28,38.14,,8.82,16.52,27.32,2.04,0.71,6.29,40.81,0.0,0.11,,81.0,Satisfactory
Jaipur,2018-06-02,116.5,491.01,9.98,22.31,27.64,18.84,0.81,11.85,61.13,1.05,2.62,,379.0,Very Poor
Amritsar,2018-06-30,26.32,72.24,11.82,17.53,29.34,6.64,,9.9,26.17,0.94,2.44,4.51,50.0,Good
Gurugram,2016-12-16,217.65,,7.8,10.74,,,,10.36,18.09,2.56,25.62,,346.0,Very Poor
Amritsar,2018-07-02,42.91,96.36,13.17,18.79,31.94,7.41,,4.23,36.15,1.0,2.28,4.4,96.0,Satisfactory
Amritsar,2018-07-03,29.81,42.27,13.11,18.68,31.77,7.44,,9.09,21.49,0.6,2.04,3.6,59.0,Satisfactory
Amritsar,2018-07-04,57.48,49.28,19.18,18.73,34.32,7.33,,11.28,20.67,0.65,2.09,3.96,83.0,Satisfactory
Amritsar,2018-07-05,35.43,75.99,4.7,7.37,11.84,4.63,,5.02,31.48,0.73,2.21,4.11,71.0,Satisfactory
Talcher,2018-07-20,25.77,83.04,26.72,3.96,25.24,21.2,2.62,70.78,20.8,0.0,0.0,,110.0,Moderate
Hyderabad,2015-01-18,,,13.45,21.93,35.37,,0.55,2.55,7.87,1.01,14.27,1.88,,
Amritsar,2018-07-08,41.99,92.76,11.28,9.2,20.48,6.75,0.46,6.03,38.63,0.82,2.2,4.42,95.0,Satisfactory
Mumbai,2019-07-27,11.84,43.68,17.04,10.49,26.48,10.02,0.43,7.62,17.47,2.08,,,56.0,Satisfactory
Delhi,2020-02-05,150.08,255.41,41.58,53.35,67.5,40.07,1.3,13.31,32.03,4.6,27.58,0.4,344.0,Very Poor
Lucknow,2019-10-31,226.63,,24.34,80.61,61.41,18.85,1.16,9.22,24.81,3.68,10.91,,364.0,Very Poor
Talcher,2020-01-12,136.05,303.35,1.43,22.55,11.27,2.26,2.07,2.54,27.09,0.0,,,313.0,Very Poor
Mumbai,2015-07-15,,,,,19.3,,0.0,,,0.0,0.0,0.0,,
Thiruvananthapuram,2020-04-16,15.59,26.06,5.9,6.31,10.07,6.14,0.49,5.9,36.95,,,,50.0,Good
Amritsar,2018-07-15,21.47,41.26,9.76,9.43,19.19,7.59,,7.56,30.98,2.69,1.82,5.49,,
Kolkata,2019-08-23,18.15,30.42,17.68,21.49,35.75,10.61,0.5,2.54,16.79,20.93,14.42,2.18,62.0,Satisfactory
Amritsar,2018-07-17,22.09,41.49,10.07,9.35,16.76,7.6,0.0,2.67,34.97,1.92,1.31,4.28,49.0,Good
Gurugram,2019-11-28,33.78,66.95,5.5,35.91,25.34,,0.5,3.73,35.71,1.99,5.98,,97.0,Satisfactory
Lucknow,2015-04-08,36.35,,10.65,28.02,4.64,,2.36,14.49,26.18,2.54,3.53,,117.0,Moderate
Patna,2019-03-17,70.48,,13.48,108.16,36.19,,0.91,39.63,112.34,1.33,17.13,3.79,221.0,Poor
Amritsar,2018-07-21,27.89,60.21,9.6,5.99,15.59,4.69,0.42,6.07,30.64,2.21,1.69,8.48,64.0,Satisfactory
Patna,2018-11-16,149.27,,9.64,20.9,11.27,,1.64,34.17,,2.72,26.06,11.15,329.0,Very Poor
Amritsar,2018-07-24,24.15,48.14,10.29,5.21,10.99,6.2,0.37,3.71,38.48,1.16,0.9,3.58,74.0,Satisfactory
Kolkata,2018-06-17,45.04,107.03,6.32,40.85,47.18,4.9,1.63,1.34,,2.04,2.98,,113.0,Moderate
Gurugram,2016-05-08,100.13,,1.92,4.84,6.92,,1.32,5.03,52.92,,,,252.0,Poor
Delhi,2020-01-12,207.23,325.36,90.44,59.91,113.97,48.65,2.26,12.35,32.47,5.53,39.19,1.56,352.0,Very Poor
Delhi,2015-04-06,119.7,195.47,34.3,32.83,59.96,44.66,11.01,16.63,30.32,5.7,14.32,2.64,343.0,Very Poor
Visakhapatnam,2017-08-12,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Thiruvananthapuram,2018-07-12,16.18,39.8,2.99,10.8,8.03,1.94,0.87,5.75,28.53,,,,60.0,Satisfactory
Gurugram,2018-08-18,45.82,,14.58,14.49,19.25,,0.61,5.72,22.53,2.07,,,73.0,Satisfactory
Amritsar,2018-08-01,,63.84,12.7,7.14,19.81,5.77,0.17,2.21,39.25,2.0,1.49,7.34,71.0,Satisfactory
Amritsar,2018-08-02,,61.34,14.06,8.58,22.66,7.14,0.5,3.89,42.72,1.87,1.36,7.84,62.0,Satisfactory
Visakhapatnam,2018-11-19,42.25,88.83,3.41,15.38,10.95,9.2,0.63,3.94,60.08,2.67,6.45,1.53,86.0,Satisfactory
Jaipur,2018-12-11,63.82,132.43,15.57,36.56,37.78,20.59,1.0,16.02,66.08,1.0,6.62,,162.0,Moderate
Delhi,2018-09-15,37.48,125.81,26.65,27.72,37.7,22.31,0.8,11.74,25.86,2.29,24.43,0.12,126.0,Moderate
Mumbai,2016-11-11,,,,,,,0.0,,,,,,,
Hyderabad,2018-02-19,46.22,112.55,4.17,44.16,26.69,20.45,0.77,7.39,53.02,1.28,6.61,1.72,111.0,Moderate
Lucknow,2015-10-17,112.56,,4.97,3.45,3.77,,1.61,2.73,52.04,,,,230.0,Poor
Kolkata,2018-12-20,122.11,198.5,91.72,65.74,154.02,39.93,0.84,10.48,31.29,8.19,17.41,,224.0,Poor
Mumbai,2016-01-03,,,,,48.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2019-07-07,30.74,139.65,15.7,46.97,37.74,5.3,0.69,31.92,6.92,5.89,10.78,3.02,107.0,Moderate
Amritsar,2018-08-13,,47.75,6.32,8.79,14.95,7.22,,6.75,29.1,1.88,1.45,8.93,64.0,Satisfactory
Kolkata,2019-05-03,16.59,56.12,3.37,15.73,19.09,13.3,0.41,1.73,26.59,3.16,5.81,,38.0,Good
Kolkata,2019-09-18,12.38,26.69,5.85,12.2,18.06,9.94,0.37,3.59,17.47,18.99,17.01,1.75,37.0,Good
Jorapokhar,2018-02-10,,273.86,9.54,10.26,,6.99,0.26,54.32,17.2,,,,294.0,Poor
Mumbai,2017-02-04,,,,,,,0.0,,,0.0,0.0,0.0,,
Shillong,2019-08-29,18.36,26.11,1.33,3.53,1.28,3.63,0.31,5.85,33.5,0.12,0.55,,40.0,Good
Hyderabad,2018-05-02,36.08,95.82,5.67,31.21,18.75,15.34,0.7,5.92,48.88,0.88,3.81,0.78,101.0,Moderate
Thiruvananthapuram,2018-02-17,52.27,82.45,1.65,18.84,11.31,6.34,1.14,7.58,56.25,,,,88.0,Satisfactory
Hyderabad,2019-07-09,15.35,34.76,2.34,10.7,6.72,5.67,0.35,4.2,16.83,0.14,0.47,0.04,43.0,Good
Hyderabad,2017-11-06,29.33,67.08,11.54,39.1,25.12,11.21,0.58,15.11,43.64,4.74,26.73,3.17,80.0,Satisfactory
Lucknow,2018-04-05,83.45,,16.5,51.18,36.46,30.21,0.5,9.71,36.67,0.59,0.52,,252.0,Poor
Hyderabad,2016-02-09,72.39,106.72,5.41,11.19,15.2,10.38,1.02,4.32,40.99,0.43,3.15,0.15,149.0,Moderate
Thiruvananthapuram,2017-08-28,9.04,24.65,1.86,6.43,4.92,,1.0,3.69,4.14,,,,57.0,Satisfactory
Amritsar,2018-08-27,,71.25,68.83,32.78,60.38,19.46,0.0,27.38,29.62,2.07,1.05,3.21,,
Amritsar,2018-08-28,,92.29,15.11,11.84,23.56,5.75,0.04,6.1,36.0,5.0,2.65,5.75,,
Amritsar,2018-08-29,,99.16,12.38,11.74,23.74,3.62,0.0,4.98,15.3,5.83,3.35,11.83,98.0,Satisfactory
Lucknow,2017-02-16,197.39,,24.03,52.52,,,2.31,10.66,94.62,3.19,10.88,,341.0,Very Poor
Talcher,2020-05-29,13.62,27.22,13.42,18.2,14.44,11.09,1.65,25.28,,0.0,,,94.0,Satisfactory
Amritsar,2018-09-01,,74.16,15.86,18.0,23.87,11.87,0.0,5.43,33.67,4.68,4.88,7.26,78.0,Satisfactory
Mumbai,2016-07-28,,,,,467.63,,0.0,,,,,,,
Amritsar,2018-09-03,,36.88,18.56,12.7,13.82,8.53,0.0,3.28,20.52,4.05,4.03,5.56,,
Amritsar,2018-09-04,,39.17,21.61,11.55,29.63,7.67,0.0,2.99,23.02,4.88,5.88,5.25,39.0,Good
Amritsar,2018-09-05,,64.29,12.35,10.75,19.65,5.99,0.0,2.33,32.89,4.92,4.77,4.11,53.0,Satisfactory
Hyderabad,2019-06-14,15.94,40.79,1.83,14.46,8.74,7.89,0.32,4.75,25.63,0.17,0.86,0.06,40.0,Good
Delhi,2019-03-28,116.55,260.26,55.47,60.18,81.85,34.47,1.76,24.86,48.44,6.64,46.43,0.94,245.0,Poor
Visakhapatnam,2018-09-04,41.12,101.34,12.18,41.07,31.75,8.39,0.97,3.64,18.32,4.49,14.19,3.87,107.0,Moderate
Shillong,2019-12-24,20.9,24.28,0.73,2.24,0.96,2.31,0.25,5.67,22.77,0.42,0.27,,,
Lucknow,2015-11-02,162.51,,19.1,34.31,4.3,,1.8,6.14,41.41,,,,328.0,Very Poor
Delhi,2015-04-14,77.07,132.68,13.41,42.65,50.06,36.68,6.85,14.04,55.44,2.13,7.25,2.0,232.0,Poor
Patna,2020-01-13,149.01,130.51,64.44,33.01,91.2,19.65,3.65,11.17,11.03,3.05,1.11,4.42,223.0,Poor
Amritsar,2018-09-13,,84.37,14.76,10.91,25.66,9.91,0.0,3.09,19.33,4.03,5.85,8.54,56.0,Satisfactory
Patna,2020-05-27,33.42,153.07,14.95,11.38,11.37,7.14,0.45,3.9,32.5,1.49,13.26,1.42,116.0,Moderate
Patna,2019-12-16,165.12,,10.9,9.47,13.89,,1.66,8.45,14.24,1.81,4.87,4.51,331.0,Very Poor
Delhi,2020-05-06,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,0.06,139.0,Moderate
Amritsar,2018-09-17,,56.83,15.24,11.48,26.72,9.5,0.0,3.49,25.12,4.27,6.1,10.36,48.0,Good
Amritsar,2018-09-18,,67.86,15.55,11.79,27.34,9.32,0.0,2.03,25.65,4.4,6.25,10.57,63.0,Satisfactory
Hyderabad,2020-05-04,28.18,69.69,4.34,22.57,14.89,13.31,0.48,4.59,32.53,0.85,3.59,0.25,77.0,Satisfactory
Amritsar,2018-09-20,,88.29,14.89,11.32,26.21,9.68,0.0,2.78,27.92,4.37,6.23,10.58,84.0,Satisfactory
Visakhapatnam,2019-12-26,62.22,,22.95,52.05,46.34,9.98,1.16,9.19,52.37,6.58,12.59,4.49,120.0,Moderate
Mumbai,2017-02-06,,,,,,,0.0,,,0.0,0.0,0.0,,
Thiruvananthapuram,2019-05-31,20.1,49.86,1.38,4.67,2.58,1.56,0.62,1.22,32.62,,,,70.0,Satisfactory
Chennai,2019-10-21,26.55,26.19,8.77,14.07,19.12,26.59,0.85,6.7,27.49,0.02,0.52,,71.0,Satisfactory
Amritsar,2018-09-25,,27.65,6.39,1.41,7.8,4.63,0.0,3.16,12.47,12.5,0.73,12.25,20.0,Good
Talcher,2019-08-09,17.65,69.73,22.56,8.45,30.81,7.34,1.64,43.0,1.45,0.0,,,85.0,Satisfactory
Chennai,2017-11-14,30.57,,13.15,25.74,19.35,153.74,0.85,8.2,16.2,0.29,1.79,,91.0,Satisfactory
Amritsar,2018-09-28,,94.38,10.47,11.77,22.26,12.22,0.0,5.97,19.15,22.43,1.15,15.15,94.0,Satisfactory
Kolkata,2019-03-05,56.44,109.62,7.58,56.65,64.23,38.38,0.9,5.93,24.63,8.39,13.16,,129.0,Moderate
Hyderabad,2015-01-31,,,6.68,28.57,35.25,,0.53,5.55,31.78,0.89,7.09,1.64,,
Amritsar,2018-10-01,,119.97,10.65,14.79,25.44,11.08,0.0,6.5,20.78,18.14,1.67,15.25,100.0,Satisfactory
Gurugram,2019-10-16,137.78,261.97,12.97,47.39,39.22,,2.27,1.9,50.6,2.0,5.98,,291.0,Poor
Amritsar,2018-10-03,,134.54,10.62,14.44,25.04,10.64,0.0,6.65,17.06,16.32,1.48,14.76,122.0,Moderate
Thiruvananthapuram,2020-05-09,15.85,39.05,26.69,11.5,35.24,26.23,0.58,5.46,26.44,,,,63.0,Satisfactory
Visakhapatnam,2020-05-29,16.71,62.53,2.6,23.89,13.61,10.62,0.63,7.79,24.1,1.66,4.0,1.07,87.0,Satisfactory
Chennai,2016-11-06,80.11,,5.59,15.08,10.03,,0.14,4.24,51.61,0.35,1.93,,177.0,Moderate
Lucknow,2017-01-22,211.77,,11.0,48.61,,,1.79,8.12,52.92,1.33,6.18,,352.0,Very Poor
Hyderabad,2019-02-22,44.63,107.69,4.93,43.43,26.97,14.51,0.64,5.25,29.65,1.31,6.53,1.03,94.0,Satisfactory
Amritsar,2018-10-09,,87.81,12.7,10.99,23.68,13.5,0.0,3.72,9.48,21.28,0.68,8.76,106.0,Moderate
Patna,2017-01-15,250.54,,32.92,30.79,63.74,,2.23,8.45,17.32,0.22,0.78,0.36,371.0,Very Poor
Delhi,2016-03-12,60.17,,8.84,15.89,19.14,,2.0,8.04,31.91,1.52,4.28,,127.0,Moderate
Visakhapatnam,2017-10-02,23.36,52.29,1.75,,0.07,6.3,0.13,7.94,,0.57,2.04,0.14,,
Amritsar,2018-10-13,,211.81,27.51,26.32,53.83,24.88,0.0,5.77,18.01,20.31,1.76,14.86,150.0,Moderate
Guwahati,2019-06-24,23.66,43.56,2.36,9.02,13.53,12.36,0.38,11.33,5.01,0.2,,,40.0,Good
Amritsar,2018-10-15,,228.06,18.97,23.23,42.76,20.99,0.09,6.47,24.57,13.21,1.81,10.83,203.0,Poor
Hyderabad,2019-05-19,55.84,158.9,7.38,39.35,26.81,16.8,0.84,13.51,40.31,4.49,34.93,6.16,134.0,Moderate
Amritsar,2018-10-17,,121.94,14.24,19.97,35.21,18.55,0.0,6.19,24.0,11.77,1.35,9.42,106.0,Moderate
Amritsar,2018-10-18,,106.02,15.1,20.95,37.05,18.81,0.01,5.43,22.76,14.28,1.62,10.72,118.0,Moderate
Amritsar,2018-10-19,,112.9,16.77,22.89,40.66,18.72,0.0,6.5,21.61,11.69,1.58,10.52,106.0,Moderate
Amritsar,2018-10-20,,85.78,17.65,25.08,43.72,18.52,0.0,6.11,18.43,13.02,1.16,9.03,96.0,Satisfactory
Patna,2016-05-22,91.96,,18.26,18.01,36.28,,1.28,5.57,19.9,0.16,0.75,0.41,221.0,Poor
Visakhapatnam,2018-12-17,24.85,42.28,4.73,15.9,12.29,8.39,0.58,2.94,51.06,2.37,3.63,0.52,79.0,Satisfactory
Jaipur,2020-02-11,60.95,129.13,22.63,55.3,70.23,55.93,1.28,15.08,61.41,3.98,8.73,,132.0,Moderate
Amritsar,2018-10-24,61.79,184.57,25.79,24.41,49.42,14.69,0.01,6.63,21.24,12.82,1.46,8.39,152.0,Moderate
Amritsar,2018-10-25,37.17,106.31,35.32,26.8,63.12,16.05,0.0,6.35,20.92,13.54,1.98,10.25,119.0,Moderate
Amritsar,2018-10-26,42.12,120.38,31.86,27.04,59.9,15.65,0.01,6.02,22.48,18.73,2.63,11.32,107.0,Moderate
Lucknow,2019-04-24,86.39,,6.84,36.59,24.4,18.62,1.24,7.71,46.65,0.26,1.1,,223.0,Poor
Patna,2020-05-17,52.11,276.34,56.99,34.71,91.79,9.53,0.76,16.97,47.84,3.6,20.34,4.04,239.0,Poor
Talcher,2020-02-22,51.87,86.44,9.2,4.55,13.75,1.43,1.11,29.07,36.42,0.0,,,83.0,Satisfactory
Visakhapatnam,2019-04-03,27.5,89.44,13.6,35.23,29.79,5.19,0.88,14.67,9.43,1.83,3.93,0.7,101.0,Moderate
Patna,2018-01-02,227.69,,16.8,22.89,16.12,,2.47,36.7,21.65,0.62,3.03,1.9,440.0,Severe
Visakhapatnam,2019-08-08,24.41,82.32,21.6,29.55,33.27,9.73,0.79,14.27,6.81,4.98,9.74,5.42,63.0,Satisfactory
Lucknow,2019-05-27,83.69,,10.31,27.86,14.04,28.01,1.49,5.65,38.31,0.82,2.98,,160.0,Moderate
Lucknow,2018-03-16,115.27,,10.59,32.71,28.47,44.54,0.39,15.59,36.08,0.4,0.27,,233.0,Poor
Jaipur,2018-02-14,79.69,95.49,11.22,27.64,32.95,12.66,0.59,9.26,65.17,0.47,2.95,,114.0,Moderate
Amritsar,2018-11-05,27.75,106.09,20.97,27.03,34.54,13.25,0.0,6.01,25.27,7.04,1.01,5.01,,
Gurugram,2019-01-21,101.19,138.97,22.94,27.17,37.75,,2.23,5.22,36.04,0.0,0.0,,260.0,Poor
Patna,2016-06-17,48.0,,22.31,21.23,43.53,,2.44,15.11,24.92,0.17,0.84,0.46,,
Hyderabad,2019-11-27,71.3,141.73,4.68,38.76,20.13,10.22,0.85,5.83,28.08,2.78,17.32,3.6,154.0,Moderate
Visakhapatnam,2020-04-05,22.3,52.05,13.75,31.35,28.06,7.6,0.11,6.29,9.64,2.31,6.2,1.0,54.0,Satisfactory
Amritsar,2018-11-11,62.42,178.25,30.03,34.95,62.91,8.94,0.0,3.59,22.36,6.25,2.07,9.36,158.0,Moderate
Jorapokhar,2020-05-23,70.46,162.18,25.13,10.68,,9.1,0.75,20.54,28.15,,,,139.0,Moderate
Amritsar,2018-11-13,45.16,129.04,29.69,38.7,66.33,9.46,0.0,,15.79,6.13,1.34,9.11,101.0,Moderate
Amritsar,2018-11-14,42.61,121.76,28.13,36.97,31.55,9.12,0.0,,15.82,6.02,0.5,4.13,129.0,Moderate
Delhi,2020-03-07,40.96,85.45,17.41,35.53,34.85,29.01,0.82,11.84,35.47,1.95,21.14,0.37,77.0,Satisfactory
Visakhapatnam,2017-12-25,115.56,168.7,6.88,39.23,26.44,16.31,1.21,8.55,82.6,3.6,4.26,1.2,292.0,Poor
Amritsar,2018-11-18,54.93,152.6,27.31,38.26,63.69,9.08,0.0,,19.12,6.48,1.64,10.09,158.0,Moderate
Amritsar,2018-11-19,48.16,128.53,21.63,29.8,49.43,7.38,0.01,8.56,24.92,6.41,1.62,7.84,117.0,Moderate
Patna,2019-09-18,28.09,,37.39,70.15,40.86,,2.61,55.29,,8.51,37.23,39.22,102.0,Moderate
Hyderabad,2018-02-10,52.28,119.66,7.15,53.5,32.19,37.24,0.82,13.07,29.39,2.59,16.88,3.04,113.0,Moderate
Jaipur,2019-08-19,30.21,78.41,14.51,26.2,34.22,27.67,0.62,9.15,23.13,0.34,2.91,,70.0,Satisfactory
Lucknow,2016-07-12,87.96,,5.23,15.03,2.21,,1.23,5.74,3.41,0.32,,,177.0,Moderate
Delhi,2020-04-19,35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,1.29,9.46,0.0,95.0,Satisfactory
Delhi,2016-05-18,117.64,266.72,52.8,80.57,118.39,26.39,1.76,31.96,105.42,5.44,13.84,,318.0,Very Poor
