video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
tIYJcjhINqA,18.06.04,Potatoes - You Suck at Cooking (episode 74),You Suck At Cooking,26,2018-04-01T22:26:12.000Z,690815,33559,1585,5985,False,False,False
iGXYZwZEZa0,17.09.12,How small a hole can a mouse get through?  Experiments.,Matthias Wandel,26,2017-12-08T12:30:01.000Z,389888,10015,781,2351,False,False,False
pXxA_8C3HHQ,18.05.02,Moving Into a Motorhome,William Osman,28,2018-02-03T14:00:09.000Z,236485,13340,118,987,False,False,False
OZv7qYZ43xQ,18.03.05,MY BOY FRIEND DOES MY MAKEUP!,Molly Burke,22,2018-04-21T19:00:00.000Z,369565,24977,182,3109,False,False,False
IcDI1iWmIp8,18.11.05,Hotel Restaurant Refuses To Serve Ice-Cream Samples | Hotel Hell,Gordon Ramsay,24,2018-04-29T16:00:02.000Z,4805755,45489,2151,5815,False,False,False
ai6NByMmCVU,18.21.03,Disney Princess Pushing A Truck,Daily Dose Of Internet,24,2018-03-14T22:01:26.000Z,1094582,40771,804,5605,False,False,False
BLXLPisBe8s,18.28.04,Full Face Using Only Japanese & Korean Makeup Products,Denitslava Makeup,26,2018-04-24T16:59:02.000Z,152957,11381,126,1386,False,False,False
3gTyF-wLa-E,18.16.03,Tommy Wiseau Breaks Down a Scene from The Disaster Artist | Notes on a Scene | Vanity Fair,Vanity Fair,24,2018-03-12T16:01:03.000Z,225590,8630,126,728,False,False,False
vGTTSdrV37U,18.05.04,Camila Cabello WINS Favorite Breakout Artist 🎤!! | Kids' Choice Awards 2018 | Nick,Nickelodeon,24,2018-03-25T01:22:15.000Z,735035,13218,810,1923,False,False,False
sIMChzE_aCo,18.23.03,"SICARIO, Day of the Soldado - Official Trailer (HD)",Sony Pictures Entertainment,24,2018-03-20T00:00:41.000Z,9391723,16933,745,1926,False,False,False
XWrB4qOF_UA,18.19.04,*NEW* FENTY BEAUTY BODY LAVA & FAIRY BOMB | HIT OR MISS?!,jeffreestar,26,2018-04-08T17:15:51.000Z,2504948,108130,3017,11446,False,False,False
hpapqEeb36k,17.21.11,Pumpkin Pie - You Suck at Cooking (episode 68),You Suck At Cooking,26,2017-11-15T14:52:38.000Z,889168,36219,895,1967,False,False,False
eSHe32cEKqI,18.30.03,Everything Yolanda Hadid Eats In a Day | Food Diaries | Harper's BAZAAR,Harper's BAZAAR,26,2018-03-23T18:02:08.000Z,472073,10463,470,817,False,False,False
tVlb8rVs7kU,18.07.02,Night-Light-Table (nightstand with automatic light switch),Laura Kampf,26,2018-02-04T13:22:33.000Z,104637,7092,84,519,False,False,False
4Cc-U8uhXYk,17.23.12,THE HAIR COLOR THAT WILL BEST SUIT YOU AND YOUR SKIN TONE! | bradmondo,Brad Mondo,23,2017-12-18T22:56:00.000Z,330669,13094,310,2189,False,False,False
b8GGWHGkx3Y,18.06.04,SURPRISING HER WITH A NEW PUPPY (8 WEEKS OLD),TmarTn2,20,2018-03-25T18:32:38.000Z,553214,16327,1762,3437,False,False,False
VaGcPRMY5UM,18.17.04,"Tinashe - Me So Bad (Official Video) ft. Ty Dolla $ign, French Montana",TinasheOfficialVEVO,10,2018-03-30T04:00:02.000Z,6735836,155855,6039,6139,False,False,False
L5hl45NIAhc,18.23.02,"'Big one' knocks out several heavy-hitters, sends Daytona 500 to OT",NASCAR,17,2018-02-19T00:35:38.000Z,56267,381,40,174,False,False,False
KkhR9z6pAMs,17.21.11,Mali Music and Jennifer Hudson are recording a song!,Tamika Hall,24,2013-03-22T22:46:47.000Z,5224,13,1,1,False,False,False
n2wIqXBz4os,18.11.06,Waking Up With Ariana Grande | British Vogue,British Vogue,24,2018-06-08T14:58:31.000Z,1289326,64960,1530,2277,False,False,False
N54fzGwMybk,18.28.02,SCREW DRIVE RC TANK #6 IT WORKS!!!,Ivan Miranda,28,2018-02-23T21:00:02.000Z,53192,2832,31,693,False,False,False
S2Cq_TpNXoQ,17.29.11,Zero Mass' solar panels turn air into drinking water,The Verge,28,2017-11-28T14:00:04.000Z,75780,2932,147,340,False,False,False
cDDF4pPwEUU,17.21.11,"Jaylen Brown Full Highlights 2017.11.16 vs Warriors - 22 Pts, 7 Rebs, 2 Blks!",FreeDawkins,17,2017-11-17T04:25:04.000Z,27757,409,5,131,False,False,False
4srOE3pCCo8,18.25.03,What's inside Pizza Ordering Shoes?,What's Inside?,17,2018-03-17T15:17:46.000Z,1319132,14582,3703,2694,False,False,False
RrhSJzM8NLE,17.21.11,alt-J - Pleader (Official Video),alt-J,10,2017-11-15T13:10:12.000Z,507987,14112,626,847,False,False,False
UJIo1AtoTss,18.27.03,Foster The People - Sit Next to Me (Around The World),fosterthepeopleVEVO,10,2018-03-15T14:00:04.000Z,1086185,39395,652,1932,False,False,False
DZAiRufPx9A,18.17.05,SOLVED: Yanny or Laurel,jacksfilms,23,2018-05-16T03:16:53.000Z,1127253,75118,2816,6832,False,False,False
q8kLoRnzgLQ,18.12.03,50 AMAZING Facts to Blow Your Mind! #94,MatthewSantoro,27,2018-02-28T19:04:18.000Z,550137,14717,867,1273,False,False,False
Ah7ldw_WmtE,17.05.12,Green Light - Cyanide & Happiness Minis,ExplosmEntertainment,23,2017-11-28T06:00:00.000Z,647516,33556,572,1472,False,False,False
lBbSzQXQknw,18.09.06,And the WINNER of Britain’s Got Talent 2018 is... LOST VOICE GUY! | The Final | BGT 2018,Britain's Got Talent,24,2018-06-03T21:11:48.000Z,4335093,50493,4096,0,True,False,False
SMvZa784oow,18.17.04,My Everyday 10 Minute Makeup Tutorial | UPDATED,Laura Lee,26,2018-04-15T21:00:19.000Z,397126,24008,539,1795,False,False,False
AZ4sakIfXUE,17.24.12,Things We Should Leave in 2017,ConnorFranta,22,2017-12-18T19:17:48.000Z,245164,38202,613,2704,False,False,False
wH-by1ydBTM,18.14.01,Fall Out Boy - Wilson (Expensive Mistakes),FallOutBoyVEVO,10,2018-01-11T05:00:01.000Z,961713,67255,1442,9973,False,False,False
dH4ZXmeEJXs,18.14.03,STRANGERS DO MY MAKEUP ON HOLLYWOOD BOULEVARD,James Charles,24,2018-03-09T23:00:51.000Z,2024757,254351,5101,131395,False,False,False
AFbu21AGSho,18.11.06,Watch a Hercules Beetle Metamorphose Before Your Eyes | Nat Geo Wild,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,1113040,19200,649,2197,False,False,False
6tgptWcKkgc,18.30.04,We Tried The Zero Waste Lifestyle For A Week 🗑️♻️,Michelle Khare,24,2018-04-16T19:32:09.000Z,198573,9656,113,640,False,False,False
XUIwpXq_jBo,18.14.03,TOMB RAIDER TEMPLE CAKE - NERDY NUMMIES,Rosanna Pansino,26,2018-03-06T18:45:38.000Z,523067,19698,335,3522,False,False,False
zWrMvW7S3tg,18.20.03,The Infinity War trailer but I just name characters as they appear,jacksfilms,23,2018-03-16T17:16:53.000Z,1214456,88193,4878,11369,False,False,False
sefscV3GvWM,18.07.02,Good Odds | Toyota,Toyota Global,2,2018-02-02T13:00:22.000Z,791140,5827,313,530,False,False,False
oBVr0nUC5AA,17.02.12,2018 Rock + Metal Grammy Nominees Revealed,Loudwire,10,2017-11-28T16:46:38.000Z,24102,729,23,298,False,False,False
yc2m1LLa9l4,17.21.11,grown-ish | grown-ish x b-fast club | Freeform,Freeform,24,2017-11-16T17:38:43.000Z,7978,219,2,12,False,False,False
L90R6PtxFKE,18.12.05,Are Rich People Worse Humans?,AsapSCIENCE,28,2018-04-26T16:00:01.000Z,867704,24130,3184,4952,False,False,False
Wzq4qbNRFrw,18.08.06,HIGH SCHOOL IN 2008 VS 2018,Smosh,23,2018-05-30T16:00:05.000Z,3047432,82269,10799,7411,False,False,False
aHR5vpQicqw,18.03.03,Court hearing held for Nikolas Cruz,ABC Action News,24,2018-02-19T19:20:02.000Z,1436312,7268,804,7497,False,False,False
5y-tCo_v7pk,18.20.02,Paris Hilton - “I Need You” (Official Music Video),Paris Hilton,10,2018-02-14T18:14:24.000Z,300945,0,0,1223,False,True,False
lpFEpDPf490,18.19.05,MET GALA 2018 FASHION REVIEW // Grace Helbig,Grace Helbig,22,2018-05-08T09:31:07.000Z,430640,22158,1142,1080,False,False,False
ESKmRiLjNpg,18.18.05,An Expert's Take On The Symbolism In Childish Gambino’s Viral ‘This Is America’ Video | TIME,TIME,25,2018-05-08T17:52:37.000Z,2196427,21823,7290,3510,False,False,False
I6N-XuYllgA,17.29.11,"Jet Packinski Touches a Hairless Rat, Rooster & Other Weird Stuff in the Fear Box | Vanity Fair",Vanity Fair,24,2017-11-22T17:00:41.000Z,2260715,97151,1239,4827,False,False,False
iWZmdoY1aTE,18.05.05,Ed Sheeran - Happier (Official Video),Ed Sheeran,10,2018-04-27T08:40:14.000Z,32257754,1220208,27397,62285,False,False,False
D2mxKEa2xmA,18.21.05,10 Most Devastating Cyber Attacks in History,MatthewSantoro,24,2018-05-13T13:00:01.000Z,217047,7861,667,776,False,False,False
8eo-L_3OWAQ,17.22.12,Lucky the iPhone singing cockatiel is OVER it!,Ben Pluimer,1,2017-12-20T15:43:22.000Z,1950782,36227,1980,2552,False,False,False
FkiQ67FtycI,18.18.04,Unboxing and wearing the fursuit,jacksfilms,23,2018-04-04T21:01:21.000Z,1405318,131771,2314,20591,False,False,False
uVcvhKTVZ8g,18.07.05,Clash Royale: CLAN WARS IS HERE!,Clash Royale,20,2018-04-21T08:19:59.000Z,11913359,159889,6727,14310,False,False,False
rNaFB-IoXaA,18.12.02,Kehlani - Again [Official Audio],kehlani parrish,10,2018-02-09T04:57:29.000Z,370209,24183,270,1137,False,False,False
GbrueARGMhE,18.11.03,Olympian Adam Rippon Has Been Sleeping on Shawn Mendes,TheEllenShow,24,2018-03-01T14:00:28.000Z,1621409,42111,1922,2716,False,False,False
TxY10VhmLR4,18.04.03,NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS..,Laura Lee,26,2018-02-28T22:27:04.000Z,677426,28961,1421,30265,False,False,False
L9eFkmjIIWA,17.21.11,The Romantic Lure of Moonlight,It's Okay To Be Smart,27,2017-11-15T16:01:39.000Z,95520,4816,51,313,False,False,False
hbcH02YynOA,18.18.03,FULL GLAM IN 10 MINUTES MAKEUP CHALLENGE W. KRISTEN LEANNE,Laura Lee,26,2018-03-07T22:00:03.000Z,427771,21891,604,13642,False,False,False
rQEqKZ7CJlk,18.19.05,Bangabandhu Satellite-1 Mission,SpaceX,28,2018-05-11T20:56:59.000Z,3104422,50489,5829,6425,False,False,False
AgrK2P3Ruug,17.07.12,Saoirse Ronan says first-time movie director Greta Gerwig was born to do 'Lady Bird',Good Morning America,24,2017-12-04T15:15:15.000Z,8633,99,1,9,False,False,False
AM1pavPRU8E,17.08.12,GLOBAL BAN ON GLITTER!! THIS IS NOT A DRILL! The best day of my life!,Glam&Gore,24,2017-12-06T21:59:47.000Z,279447,23006,462,1193,False,False,False
x_IG4DeedB4,18.16.02,what working tech support is REALLY like,Alex Meyers,24,2018-02-13T12:00:06.000Z,251104,16189,276,1058,False,False,False
raJMFayG5UA,18.24.05,Royal wedding 2018: Lip-reader on what Meghan and Harry said - BBC News,BBC News,25,2018-05-20T15:42:31.000Z,430201,2496,389,626,False,False,False
J0epg1oHGbM,18.01.04,Send this to your crush with no context,Big Marvel,10,2018-03-26T11:57:02.000Z,2425443,229059,2974,12436,False,False,False
xTlNMmZKwpA,18.12.06,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",Cardi B,10,2018-05-29T14:05:10.000Z,85159766,1747201,97897,98163,False,False,False
EQzWr52gCWA,18.27.01,3D Printed Desk with Fusion 360,Desktop Makes,28,2018-01-19T15:20:21.000Z,3616,136,1,42,False,False,False
nk3a7zq84Co,18.04.02,Game Day Artichoke Dip - You Suck at Cooking (episode 71),You Suck At Cooking,26,2018-01-30T14:59:44.000Z,426595,23908,227,2543,False,False,False
AP14dJZzKkA,18.01.03,Woman Tries to Get a Free Ride,Ryan Is Driving,24,2018-02-22T21:10:45.000Z,3845553,133530,3363,20114,False,False,False
oX4YCoO6tK4,17.03.12,15 Toothpaste Life Hacks YOU SHOULD KNOW!,Wengie,26,2017-12-02T18:48:02.000Z,1048933,41411,2778,9055,False,False,False
XiIShINrftE,17.15.12,Taylor Swift - ‘Look What You Made Me Do’ (Live At Capital’s Jingle Bell Ball 2017),Capital FM,10,2017-12-10T23:11:07.000Z,1292990,40523,3830,3088,False,False,False
Y1IMfvF8aQ0,18.03.01,Enth E Nd (Official Video) - Linkin Park,Linkin Park,10,2017-12-27T18:01:02.000Z,874106,94695,2342,6644,False,False,False
5tPugvYE6wM,18.10.03,KYLIE COSMETICS WEATHER COLLECTION REVIEW + TUTORIAL,Nicol Concilio,26,2018-02-28T21:00:35.000Z,631381,22339,3563,3044,False,False,False
2RsVpR_X5hE,18.12.01,A new beginning... and WE'RE TERRIFIED,The Valleyfolk,22,2018-01-08T18:01:06.000Z,416724,46141,640,7501,False,False,False
TM42O6kYbI8,18.06.03,Why the Oscars love method actors,Vox,25,2018-03-02T13:15:51.000Z,681064,14840,698,1051,False,False,False
v23_b_V6beI,18.08.03,How I Did My Makeup in HIGH SCHOOL,Jessica Clements,26,2018-02-28T20:00:05.000Z,143422,4385,196,457,False,False,False
dKoIPuifJvE,18.02.04,The Handmaid’s Tale Season 2 Trailer (Official) • The Handmaid's Tale on Hulu,Hulu,24,2018-03-28T17:18:31.000Z,8876499,4801,387,577,False,False,False
X9Qh8vsSE-c,18.11.06,"I Filled My Swimming Pool with 10,000 Water Balloons!",Guava Juice,24,2018-05-27T16:45:02.000Z,2118532,89823,5846,12519,False,False,False
cYkDfWdlLak,18.10.06,Firefighting with Niecy Nash | Kevin Hart: What The Fit Episode 14 | Laugh Out Loud Network,LOL Network,23,2018-06-07T17:26:44.000Z,718017,20558,882,1466,False,False,False
irHqI9fUc4I,18.12.06,France's Migrant Hero - Between the Scenes | The Daily Show,The Daily Show with Trevor Noah,23,2018-05-31T02:15:02.000Z,579495,16461,694,855,False,False,False
dwvVhnQTfDk,18.07.03,My friend sent me this video of a bison in his car with no context,notnotryan,23,2018-02-23T06:32:36.000Z,2595553,47657,2373,4034,False,False,False
NRs3YCJDBAs,18.20.03,Woke Up Late Quick Makeup & Hair Tutorial,Christen Dominique,26,2018-03-08T03:31:25.000Z,473057,22381,736,1573,False,False,False
ZhEz1cvC1rc,18.22.05,Game Theory: How RICH is a Pokemon Master?,The Game Theorists,20,2018-05-19T18:04:47.000Z,2792823,100990,3891,45399,False,False,False
uiZprtMUyCM,18.14.03,'Bachelor' Finale: Worst Breakup Ever? | The View,The View,24,2018-03-06T16:15:15.000Z,388029,2058,1253,796,False,False,False
PaZsrAi6iJg,18.19.02,Alto's Odyssey Trailer – Launching February 22nd. Pre-order now!,Alto's Adventure,20,2018-02-12T13:59:48.000Z,171179,2835,108,380,False,False,False
B9127l-xpdE,17.03.12,Best NBA Handles and Crossovers of the Month | November 2017,NBA,17,2017-12-02T14:00:01.000Z,48587,756,21,23,False,False,False
-kTWIm7m4Uw,18.22.05,We Bought A House,JennaMarbles,23,2018-05-16T22:33:29.000Z,2988945,315442,1672,47498,False,False,False
fPeQR-_JBzU,18.02.04,Dancing Furry Ball!,barnabydixon,1,2018-03-23T19:05:39.000Z,123629,9990,89,619,False,False,False
de8K18_G0qk,18.31.01,Ferras - Coming Back Around,FerrasVEVO,10,2018-01-26T17:00:08.000Z,16387,1227,12,159,False,False,False
kJzSzGbfc0k,18.02.05,What Is A Paradox?,Vsauce2,27,2018-04-24T18:23:06.000Z,1503576,52528,1978,5044,False,False,False
OPaybxgucww,17.22.11,"The Walking Dead: No Man’s Land by Hannah Stocking, Anwar Jibawi & Inanna Sarkis",Hannah Stocking,23,2017-11-21T18:00:01.000Z,308230,21947,397,876,False,False,False
zFuOksI6AVg,17.19.12,The Shape of Water - Movie Review,Chris Stuckmann,24,2017-12-18T14:22:09.000Z,196182,9739,176,1187,False,False,False
UfKmSfgFxi8,18.04.06,FORTNITE The Movie (Official Fake Trailer),nigahiga,24,2018-05-11T21:11:16.000Z,14834674,544906,15876,26820,False,False,False
D52qnC7dJcQ,18.12.05,Snow Patrol - What If This Is All The Love You Ever Get? (Official Video),SnowPatrolVEVO,10,2018-05-02T16:30:00.000Z,847284,22305,360,929,False,False,False
zwEn-ambXLw,18.28.03,This Is Me - Cover by Shoshana Bean Featuring Travis Wall,Shoshana Bean,10,2018-03-22T08:30:07.000Z,153168,5648,92,233,False,False,False
RiGFGXd9Xvs,18.04.04,Funny Pranks for April Fools!! Roommate Wars,AlishaMarie,26,2018-03-30T18:27:40.000Z,1765220,87465,1482,20108,False,False,False
W7a8qyJ5W74,18.11.02,Funniest One Chip Challenge Ever (World's Hottest Chip),NewsFunnies,23,2018-02-07T16:31:51.000Z,214015,790,78,137,False,False,False
EbuCLC_wVlM,17.22.11,Victoria’s Secret Model Sara Sampaio’s Easy Bombshell Makeup Look | Beauty Secrets | Vogue,Vogue,24,2017-11-21T14:54:23.000Z,270142,12507,114,425,False,False,False
3g246c6Bv58,18.16.01,Why Is Blue So Rare In Nature?,It's Okay To Be Smart,27,2018-01-09T14:35:37.000Z,713748,32489,429,2401,False,False,False
0QDjTwsEeE0,18.07.02,Can You Recognize These Songs When Played Backwards?,Vinheteiro,24,2018-02-05T17:30:00.000Z,192512,8404,262,850,False,False,False
fbL1ZoAQgUU,17.22.11,First Interstellar Asteroid Wows Scientists,NASA Jet Propulsion Laboratory,28,2017-11-20T19:34:42.000Z,679202,5867,242,1748,False,False,False
9flXyzcSfT4,18.28.01,R3HAB x Mike Williams - Lullaby (Official Video),R3HAB,10,2018-01-26T15:59:16.000Z,201394,13761,68,695,False,False,False
-e-xXN-tcFU,18.22.05,Gallant - Doesn't Matter (Official Video),Gallant,10,2018-05-08T14:00:03.000Z,384656,7227,423,1113,False,False,False
3y75zBl37f8,18.26.03,Adam Rippon Competes in the Olympics of Eating Spicy Wings | Hot Ones,First We Feast,26,2018-03-15T14:58:52.000Z,1121734,33417,5167,5918,False,False,False
jYuQzAxBVZU,18.15.05,"Benedict Cumberbatch, Tom Hiddleston and Tom Holland dish on 'Avengers: Infinity War'",Good Morning America,24,2018-04-09T14:23:23.000Z,1270251,26596,348,1691,False,False,False
XVKg8uPSb5s,18.02.02,Robert Wagner called person of interest in mysterious Natalie Wood death,CBS This Morning,25,2018-02-01T12:56:26.000Z,74568,485,57,274,False,False,False
TjXQzRWmb_I,18.22.05,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,3559290,46698,1378,5844,False,False,False
1Aoc-cd9eYs,18.05.05,Cobra Kai Ep 2 - Strike First - The Karate Kid Saga Continues,Cobra Kai,24,2018-05-02T16:02:35.000Z,833027,28696,3766,5033,False,False,True
NC-TF0SPzzM,18.03.04,Bill Hader Reveals What Made Him Break on SNL,Late Night with Seth Meyers,23,2018-03-20T09:00:04.000Z,1429491,13367,334,310,False,False,False
xF99M6Zilac,18.05.01,17 Weird Ways To Survive School / Back To School Life Hacks,Troom Troom,26,2017-12-26T20:00:04.000Z,5452904,44368,11615,6256,False,False,False
WPZfIKy7LWo,18.18.04,EVERY LATE NIGHT TALK SHOW EVER,Smosh,23,2018-04-09T16:00:03.000Z,1208172,56047,1826,4697,False,False,False
qfqVkEYQ1Ls,18.28.05,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,25,2018-05-07T19:12:46.000Z,8118210,69698,11043,7912,False,False,False
cy9W-ZywVPc,18.03.03,Trying to Get Into Fitness & Health,Jaiden Animations,1,2018-02-18T19:36:19.000Z,3042679,191479,1240,31447,False,False,False
au5hwGS4KRE,18.26.01,Eagles players mock Vikings in blowout,NJ.com,25,2018-01-22T02:03:05.000Z,1399871,4730,4888,3075,False,False,False
zO0dIgvpmfw,18.05.04,10 Things Shawn Mendes Can't Live Without | GQ,GQ,26,2018-03-27T16:00:27.000Z,574615,37861,307,1231,False,False,False
mdTv3V4ALzg,18.03.06,Inside Zachary Quinto’s $3.2 Million NYC Loft | Open Door | Architectural Digest,Architectural Digest,26,2018-05-08T16:02:47.000Z,602362,12069,377,858,False,False,False
_GPFA89Vilg,18.13.01,Single Coin,F Milburn,22,2017-12-28T01:50:19.000Z,2612,4,2,0,False,False,False
EQzWr52gCWA,18.26.01,Fusion 360 to 3D Print Parts to Build a Desk,Desktop Makes,28,2018-01-19T15:20:21.000Z,3390,129,1,43,False,False,False
U3wVDJTOzqA,18.22.04,"Emily VanCamp Is Very, Very, Very Canadian",The Late Late Show with James Corden,22,2018-04-20T08:45:01.000Z,460244,4619,139,406,False,False,False
FaJmopuuhZE,17.22.11,Josh Groban - Happy Xmas (War Is Over) [Official Music Video],Josh Groban,10,2017-11-20T16:00:08.000Z,92364,3589,130,392,False,False,False
MpaHR-V_R-o,18.13.03,Gotta Catch ‘Em All!,The Official Pokémon YouTube Channel,20,2018-02-27T15:45:31.000Z,802648,46224,1071,6849,False,False,False
r9lQggOQGvw,18.23.04,Liam Payne Goes Sneaker Shopping With Complex,Complex,24,2018-04-16T14:00:03.000Z,1142433,29625,1148,2878,False,False,False
8h--kFui1JA,18.02.06,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,10,2018-05-09T17:00:00.000Z,18142370,344234,8859,12141,False,False,False
dPWg-A9tiRI,18.26.01,Drunk History - Rose Valland Takes On the Nazis,Comedy Central,23,2018-01-23T21:30:01.000Z,236301,4614,202,320,False,False,False
07S_Glj3uYs,17.24.12,Noah Cyrus - Again (Alan Walker Remix),Alan Walker,10,2017-12-22T17:00:44.000Z,671804,60701,1111,4079,False,False,False
fO_zejwc054,18.16.01,"Kyrie Irving on Conspiracy Theories, Tightening His Handle, and Going to the Celtics (Ep. 4)",The Ringer,24,2018-01-12T11:00:05.000Z,26681,337,25,132,False,False,False
0YVbVXOjJv4,18.04.02,2018 Kia Stinger  |  Steven Tyler Big Game Ad – Feel something again,Kia Motors America,2,2018-02-01T10:52:21.000Z,1024044,3021,168,391,False,False,False
ju_inUnrLc4,18.25.05,Fifth Harmony - Don't Say You Love Me,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,9073972,544613,10913,46040,False,False,False
_9YMpuLDnwo,17.11.12,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26,2017-12-03T08:30:00.000Z,54155921,378111,66632,24679,False,False,False
wowAOdTYqw8,18.20.03,BIGBANG - 꽃 길 (Flower Road) (ENG SUB ADDED),K-MUSIC,10,2018-03-13T09:04:45.000Z,4199687,154813,1457,12002,False,False,False
ItL6vcUrpUs,17.30.12,MACKLEMORE FEAT DAVE B & TRAVIS THOMPSON - CORNER STORE (Official Music Video),Macklemore LLC,10,2017-12-21T17:00:20.000Z,3286123,117759,2941,4271,False,False,False
FvLdEZ3mg54,18.20.01,1992 Skin Bracer commercial w/Jack Palance,gamelovercommercials,24,2017-02-18T15:21:10.000Z,22581,365,64,203,False,False,False
HFGzgtMyOZY,18.24.04,LAZY BOY Vs. TRAMPOLINE from 45m!,How Ridiculous,17,2018-04-20T22:00:00.000Z,1308055,64840,2495,6974,False,False,False
t4pRQ0jn23Q,18.10.06,YoungBoy Never Broke Again Goes Sneaker Shopping With Complex,Complex,24,2018-05-14T14:00:03.000Z,4643574,116581,5702,14279,False,False,False
f45Va7jMSx4,17.22.11,HOW TO TAKE KIDS TO A RESTAURANT,How to DAD,22,2017-11-19T23:02:11.000Z,129118,4341,171,273,False,False,False
_rBaHuQi9gQ,18.28.03,My Everyday Makeup Tutorial,Christen Dominique,26,2018-03-25T01:22:00.000Z,364236,19680,596,1847,False,False,False
